year,state,ipse,n_mn,n_min,n_max,pop,r_mn,r_min,r_max,race_ethn
2017,AL,0,2,2,2,368,5.434782608695652,5.434782608695652,5.434782608695652,AIAN
2017,HI,0,1.1,1,2,86,12.790697674418606,11.627906976744185,23.25581395348837,AIAN
2017,IN,0,12.7,12,13,308,41.23376623376623,38.96103896103896,42.20779220779221,AIAN
2017,ME,0,7.2,4,9,198,36.36363636363636,20.202020202020204,45.45454545454545,AIAN
2017,MN,0,36.4,35,39,2129,17.09722874589009,16.439643024894316,18.318459370596525,AIAN
2017,MS,0,0.1,0,1,385,0.2597402597402597,0,2.5974025974025974,AIAN
2017,NJ,0,1.2,1,2,640,1.875,1.5625,3.125,AIAN
2017,NM,0,11.8,10,13,4053,2.911423636812238,2.467308166790032,3.2075006168270415,AIAN
2017,TX,0,26.7,24,30,3168,8.428030303030303,7.575757575757576,9.46969696969697,AIAN
2017,UT,0,17.3,17,18,1162,14.888123924268504,14.629948364888124,15.49053356282272,AIAN
2018,AK,0,89.8,85,94,2406,37.32335827098919,35.328345802161266,39.06899418121363,AIAN
2018,AL,0,2.1,2,3,482,4.356846473029046,4.149377593360996,6.224066390041493,AIAN
2018,HI,0,2.1,2,3,100,21,20,30,AIAN
2018,IN,0,13.6,13,15,462,29.437229437229437,28.13852813852814,32.467532467532465,AIAN
2018,ME,0,3.4,1,7,168,20.23809523809524,5.952380952380952,41.666666666666664,AIAN
2018,MN,0,38.7,38,40,1625,23.815384615384616,23.384615384615387,24.615384615384617,AIAN
2018,MS,0,1,1,1,304,3.289473684210526,3.289473684210526,3.289473684210526,AIAN
2018,NJ,0,2.2,2,3,995,2.2110552763819094,2.0100502512562817,3.015075376884422,AIAN
2018,NM,0,8.3,6,10,3322,2.498494882600843,1.8061408789885611,3.0102347983142685,AIAN
2018,TX,0,24.7,22,29,4746,5.204382638010956,4.635482511588706,6.110408765276022,AIAN
2018,UT,0,11.1,11,12,1044,10.632183908045977,10.536398467432951,11.494252873563218,AIAN
2019,AK,0,124.9,121,131,2304,54.21006944444444,52.517361111111114,56.857638888888886,AIAN
2019,AL,0,1,1,1,555,1.8018018018018018,1.8018018018018018,1.8018018018018018,AIAN
2019,HI,0,4.1,4,5,97,42.2680412371134,41.23711340206186,51.546391752577314,AIAN
2019,IN,0,10.2,10,11,509,20.039292730844792,19.646365422396855,21.611001964636543,AIAN
2019,ME,0,8.1,5,12,148,54.729729729729726,33.78378378378378,81.08108108108108,AIAN
2019,MN,0,43.5,43,44,1427,30.48353188507358,30.133146461107216,30.833917309039947,AIAN
2019,MS,0,1,1,1,304,3.289473684210526,3.289473684210526,3.289473684210526,AIAN
2019,NJ,0,0.4,0,1,1089,0.36730945821854916,0,0.9182736455463728,AIAN
2019,NM,0,12,10,14,3060,3.9215686274509802,3.2679738562091503,4.575163398692811,AIAN
2019,TX,0,15.3,14,18,5282,2.8966300643695573,2.6505111700113595,3.4078000757288907,AIAN
2019,UT,0,12.4,12,13,1049,11.820781696854148,11.439466158245947,12.392755004766444,AIAN
2010,AK,0,8.3,7,11,778,10.668380462724937,8.997429305912597,14.138817480719794,Asian/PI
2010,AL,0,0.1,0,1,895,0.111731843575419,0,1.1173184357541899,Asian/PI
2010,HI,0,56.3,52,61,13753,4.093652294044936,3.780993237839017,4.435395913618847,Asian/PI
2010,IN,0,11.7,11,14,1848,6.331168831168831,5.952380952380952,7.575757575757576,Asian/PI
2010,ME,0,0.8,0,2,188,4.25531914893617,0,10.638297872340425,Asian/PI
2010,MN,0,19.2,19,20,4369,4.39459830624857,4.348821240558481,4.577706569008927,Asian/PI
2010,MS,0,1,1,1,396,2.5252525252525255,2.5252525252525255,2.5252525252525255,Asian/PI
2010,NJ,0,31.6,29,34,10943,2.8876907612172165,2.6500959517499774,3.1070090468792833,Asian/PI
2010,NM,0,1.2,1,2,464,2.586206896551724,2.155172413793103,4.310344827586206,Asian/PI
2010,TX,0,52.6,51,54,15876,3.3131771227009326,3.212396069538927,3.401360544217687,Asian/PI
2010,UT,0,11,11,11,1636,6.723716381418092,6.723716381418092,6.723716381418092,Asian/PI
2011,AK,0,6,5,8,723,8.298755186721992,6.915629322268326,11.065006915629322,Asian/PI
2011,AL,0,0.1,0,1,794,0.12594458438287154,0,1.2594458438287153,Asian/PI
2011,HI,0,46.7,45,48,14395,3.2441820076415424,3.126085446335533,3.3344911427579023,Asian/PI
2011,IN,0,14.4,13,15,1723,8.357515960533952,7.544979686593152,8.705745792222867,Asian/PI
2011,ME,0,5.2,3,8,158,32.911392405063296,18.9873417721519,50.63291139240506,Asian/PI
2011,MN,0,16.7,16,19,4365,3.8258877434135163,3.665521191294387,4.352806414662085,Asian/PI
2011,MS,0,2,2,2,300,6.666666666666667,6.666666666666667,6.666666666666667,Asian/PI
2011,NJ,0,11.4,9,14,10559,1.0796476939104083,0.8523534425608486,1.325883132872431,Asian/PI
2011,NM,0,1.1,1,2,429,2.5641025641025643,2.331002331002331,4.662004662004662,Asian/PI
2011,TX,0,61.4,58,63,14822,4.1424908919174195,3.9131021454594523,4.250438537309405,Asian/PI
2011,UT,0,10.1,10,11,1498,6.742323097463284,6.675567423230975,7.343124165554071,Asian/PI
2012,AK,0,7.8,7,9,724,10.773480662983426,9.668508287292818,12.430939226519337,Asian/PI
2012,AL,0,1.1,1,2,849,1.2956419316843346,1.1778563015312131,2.3557126030624262,Asian/PI
2012,HI,0,48.7,45,50,14204,3.428611658687694,3.1681216558715857,3.5201351731906505,Asian/PI
2012,IN,0,15.3,15,17,1836,8.333333333333334,8.169934640522877,9.25925925925926,Asian/PI
2012,ME,0,4.1,2,6,163,25.153374233128833,12.269938650306749,36.809815950920246,Asian/PI
2012,MN,0,22.7,22,24,4363,5.202842081136833,5.042402016960806,5.50080220032088,Asian/PI
2012,MS,0,1,1,1,319,3.134796238244514,3.134796238244514,3.134796238244514,Asian/PI
2012,NJ,0,16.1,13,19,10486,1.5353805073431244,1.2397482357428953,1.811939729162693,Asian/PI
2012,NM,0,3.2,3,4,422,7.5829383886255926,7.109004739336492,9.47867298578199,Asian/PI
2012,TX,0,67.7,65,70,15764,4.29459528038569,4.123318954580055,4.440497335701599,Asian/PI
2012,UT,0,8.3,8,9,1525,5.442622950819672,5.245901639344262,5.901639344262295,Asian/PI
2013,AK,0,12.2,11,14,768,15.885416666666666,14.322916666666666,18.229166666666668,Asian/PI
2013,AL,0,0.1,0,1,873,0.1145475372279496,0,1.1454753722794961,Asian/PI
2013,HI,0,55.5,54,57,14260,3.892005610098177,3.7868162692847123,3.997194950911641,Asian/PI
2013,IN,0,20.6,20,22,1945,10.591259640102828,10.282776349614394,11.311053984575835,Asian/PI
2013,ME,0,2.1,0,5,155,13.548387096774196,0,32.25806451612903,Asian/PI
2013,MN,0,27.5,27,29,4585,5.997818974918212,5.888767720828789,6.324972737186478,Asian/PI
2013,MS,0,1,1,1,344,2.9069767441860463,2.9069767441860463,2.9069767441860463,Asian/PI
2013,NJ,0,11.8,10,15,10412,1.133307721859393,0.9604302727621975,1.4406454091432963,Asian/PI
2013,NM,0,0.1,0,1,462,0.21645021645021645,0,2.1645021645021645,Asian/PI
2013,TX,0,70.2,68,73,16743,4.1927969897867765,4.061398793525652,4.36003105775548,Asian/PI
2013,UT,0,4,4,4,1677,2.385211687537269,2.385211687537269,2.385211687537269,Asian/PI
2014,AK,0,10.6,10,12,721,14.701803051317615,13.869625520110958,16.643550624133148,Asian/PI
2014,AL,0,3.3,3,4,887,3.7204058624577225,3.3821871476888385,4.509582863585118,Asian/PI
2014,HI,0,45.7,44,49,14136,3.2328805885681953,3.11262026032824,3.466327108092813,Asian/PI
2014,IN,0,17.4,17,19,1961,8.87302396736359,8.669046404895463,9.688934217236104,Asian/PI
2014,ME,0,6.1,3,9,164,37.19512195121951,18.29268292682927,54.8780487804878,Asian/PI
2014,MN,0,26,25,27,4654,5.58659217877095,5.3717232488182205,5.801461108723679,Asian/PI
2014,MS,0,1,1,1,456,2.1929824561403506,2.1929824561403506,2.1929824561403506,Asian/PI
2014,NJ,0,10,9,12,10270,0.9737098344693281,0.8763388510223953,1.1684518013631937,Asian/PI
2014,NM,0,0.3,0,1,433,0.6928406466512702,0,2.3094688221709005,Asian/PI
2014,TX,0,76.5,73,81,17719,4.317399401772109,4.119871324566849,4.571364072464586,Asian/PI
2014,UT,0,14,14,14,1613,8.679479231246125,8.679479231246125,8.679479231246125,Asian/PI
2015,AK,0,10.4,9,13,759,13.702239789196312,11.857707509881422,17.127799736495387,Asian/PI
2015,AL,0,3,3,3,1059,2.8328611898017,2.8328611898017,2.8328611898017,Asian/PI
2015,HI,0,48.1,46,50,13689,3.5137701804368473,3.360362334721309,3.652567755131858,Asian/PI
2015,IN,0,27.3,27,29,2023,13.494809688581315,13.346515076618882,14.335145823035097,Asian/PI
2015,ME,0,4.6,2,7,143,32.16783216783217,13.986013986013987,48.95104895104895,Asian/PI
2015,MN,0,34,33,35,4629,7.3449989198531,7.128969539857421,7.56102829984878,Asian/PI
2015,MS,0,2,2,2,437,4.576659038901602,4.576659038901602,4.576659038901602,Asian/PI
2015,NJ,0,18.8,17,21,10520,1.7870722433460076,1.6159695817490494,1.9961977186311788,Asian/PI
2015,NM,0,0,0,0,438,0,0,0,Asian/PI
2015,TX,0,60.5,58,64,18864,3.207167090754877,3.0746395250212046,3.392705682782019,Asian/PI
2015,UT,0,15.3,15,16,1688,9.063981042654028,8.886255924170616,9.47867298578199,Asian/PI
2016,AK,0,10.7,9,13,812,13.177339901477831,11.083743842364532,16.00985221674877,Asian/PI
2016,AL,0,2,2,2,1034,1.9342359767891684,1.9342359767891684,1.9342359767891684,Asian/PI
2016,HI,0,68.3,67,70,13664,4.998536299765808,4.903395784543326,5.1229508196721305,Asian/PI
2016,IN,0,21.7,21,24,2126,10.206961429915333,9.877704609595485,11.288805268109126,Asian/PI
2016,ME,0,5.2,4,7,123,42.27642276422764,32.520325203252035,56.91056910569105,Asian/PI
2016,MN,0,29.2,27,31,4677,6.243318366474236,5.772931366260424,6.628180457558264,Asian/PI
2016,MS,0,1.1,1,2,441,2.4943310657596376,2.2675736961451247,4.535147392290249,Asian/PI
2016,NJ,0,20,19,22,10712,1.8670649738610905,1.7737117251680359,2.0537714712471993,Asian/PI
2016,NM,0,0,0,0,381,0,0,0,Asian/PI
2016,TX,0,81.9,79,85,18892,4.3351683252170234,4.1816641964852845,4.499258945585432,Asian/PI
2016,UT,0,13.1,13,14,1710,7.6608187134502925,7.60233918128655,8.187134502923977,Asian/PI
2017,AK,0,10.1,8,13,805,12.546583850931675,9.937888198757765,16.149068322981368,Asian/PI
2017,AL,0,3,3,3,932,3.218884120171674,3.218884120171674,3.218884120171674,Asian/PI
2017,HI,0,37.2,35,39,13378,2.7806847062341156,2.616235610704141,2.915233966213186,Asian/PI
2017,IN,0,36.9,36,38,2099,17.57979990471653,17.15102429728442,18.10385898046689,Asian/PI
2017,ME,0,3.9,2,7,132,29.545454545454543,15.151515151515152,53.03030303030303,Asian/PI
2017,MN,0,13.3,12,15,4564,2.914110429447853,2.629272567922875,3.286590709903593,Asian/PI
2017,MS,0,1,1,1,418,2.3923444976076556,2.3923444976076556,2.3923444976076556,Asian/PI
2017,NJ,0,23.7,23,25,11058,2.1432447097124254,2.0799421233496114,2.2608066558147946,Asian/PI
2017,NM,0,1.5,1,2,351,4.273504273504274,2.849002849002849,5.698005698005698,Asian/PI
2017,TX,0,101,96,105,18989,5.318868818789826,5.055558481225973,5.529517088840908,Asian/PI
2017,UT,0,9.2,9,10,1709,5.383265067290813,5.26623756582797,5.851375073142188,Asian/PI
2018,AK,0,9.2,8,11,755,12.185430463576157,10.596026490066226,14.569536423841061,Asian/PI
2018,AL,0,4,4,4,973,4.110996916752312,4.110996916752312,4.110996916752312,Asian/PI
2018,HI,0,43.5,42,47,12822,3.3926064576509125,3.275620028076743,3.6655747933239744,Asian/PI
2018,IN,0,28.1,27,30,2208,12.726449275362318,12.228260869565219,13.58695652173913,Asian/PI
2018,ME,0,1.4,0,3,164,8.536585365853657,0,18.29268292682927,Asian/PI
2018,MN,0,21.1,20,22,4202,5.021418372203713,4.75963826749167,5.235602094240838,Asian/PI
2018,MS,0,2.1,2,3,382,5.49738219895288,5.235602094240838,7.853403141361256,Asian/PI
2018,NJ,0,25.3,24,26,10012,2.5269676388334,2.3971234518577704,2.5968837395125846,Asian/PI
2018,NM,0,1.5,1,3,404,3.7128712871287126,2.4752475247524752,7.425742574257425,Asian/PI
2018,TX,0,103.2,100,107,18109,5.698823789276051,5.522116074879894,5.908664200121486,Asian/PI
2018,UT,0,14.1,14,15,2001,7.04647676161919,6.9965017491254375,7.496251874062969,Asian/PI
2019,AK,0,13.1,12,15,779,16.816431322207958,15.404364569961489,19.255455712451862,Asian/PI
2019,AL,0,4,4,4,980,4.081632653061225,4.081632653061225,4.081632653061225,Asian/PI
2019,HI,0,63.5,61,67,12568,5.052514322087842,4.85359643539147,5.330999363462762,Asian/PI
2019,IN,0,25.7,25,27,2244,11.452762923351157,11.140819964349376,12.032085561497325,Asian/PI
2019,ME,0,3.8,2,6,185,20.54054054054054,10.81081081081081,32.432432432432435,Asian/PI
2019,MN,0,17.5,16,20,4107,4.261017774531288,3.8957876795714634,4.869734599464329,Asian/PI
2019,MS,0,1.2,1,2,375,3.1999999999999997,2.6666666666666665,5.333333333333333,Asian/PI
2019,NJ,0,24.7,23,26,9267,2.6653717492176536,2.481925110607532,2.8056544728606885,Asian/PI
2019,NM,0,0.5,0,2,482,1.037344398340249,0,4.149377593360996,Asian/PI
2019,TX,0,92.6,90,96,17698,5.232229630466719,5.0853203751836364,5.424341733529213,Asian/PI
2019,UT,0,19.3,19,20,2304,8.37673611111111,8.246527777777779,8.680555555555555,Asian/PI
2010,AK,0,19.4,17,24,714,27.17086834733893,23.809523809523807,33.61344537815126,Black
2010,AL,0,144.9,140,154,18974,7.636766100980289,7.3785179719616325,8.116369769157794,Black
2010,HI,0,12.9,10,16,749,17.222963951935917,13.35113484646195,21.36181575433912,Black
2010,IN,0,687.6,682,701,12088,56.88285903375248,56.41958967571145,57.991396426207814,Black
2010,ME,0,20.1,15,24,573,35.07853403141362,26.17801047120419,41.88481675392671,Black
2010,MN,0,173.8,171,177,7490,23.204272363150867,22.83044058744993,23.631508678237648,Black
2010,MS,0,229.3,227,232,17570,13.05065452475811,12.919749573136027,13.204325554923164,Black
2010,NJ,0,359.1,348,366,19407,18.503632709846965,17.931674138197558,18.85917452465605,Black
2010,NM,0,6.1,6,7,1123,5.431878895814781,5.342831700801425,6.233303650934996,Black
2010,TX,0,1427.8,1412,1437,50527,28.258159004096818,27.945454905298156,28.440239871751736,Black
2010,UT,0,15.4,14,19,1113,13.836477987421384,12.578616352201259,17.07097933513028,Black
2011,AK,0,13.7,12,15,743,18.438761776581426,16.150740242261104,20.188425302826378,Black
2011,AL,0,133.4,130,137,18124,7.3604060913705585,7.172809534319135,7.559037740013242,Black
2011,HI,0,7.8,7,9,910,8.571428571428571,7.6923076923076925,9.89010989010989,Black
2011,IN,0,653.4,645,659,11520,56.71875,55.989583333333336,57.20486111111111,Black
2011,ME,0,24.2,15,33,539,44.897959183673464,27.82931354359926,61.224489795918366,Black
2011,MN,0,194.1,191,199,7624,25.459076600209862,25.05246589716684,26.101783840503675,Black
2011,MS,0,220.6,219,223,17025,12.95741556534508,12.863436123348018,13.098384728340676,Black
2011,NJ,0,341.9,336,348,19833,17.238945192356173,16.941461201028588,17.54651338677961,Black
2011,NM,0,9.8,9,11,986,9.939148073022313,9.1277890466531435,11.156186612576064,Black
2011,TX,0,1456.4,1442,1467,48400,30.090909090909093,29.793388429752067,30.3099173553719,Black
2011,UT,0,14.7,14,15,1095,13.424657534246576,12.785388127853881,13.698630136986301,Black
2012,AK,0,14.5,13,16,696,20.833333333333332,18.678160919540232,22.988505747126435,Black
2012,AL,0,139.5,134,144,18258,7.640486362142623,7.339248548581444,7.8869536641472235,Black
2012,HI,0,8.3,7,11,889,9.336332958380202,7.874015748031496,12.373453318335208,Black
2012,IN,0,515.9,508,521,11614,44.42052695023248,43.74031341484415,44.85965214396418,Black
2012,ME,0,41.6,36,48,557,74.68581687612208,64.63195691202873,86.17594254937164,Black
2012,MN,0,213.4,208,219,7431,28.717534652132958,27.99084914547167,29.471134436818733,Black
2012,MS,0,260.6,259,261,16765,15.544288696689533,15.44885177453027,15.568147927229345,Black
2012,NJ,0,322.4,309,334,19595,16.453176830824187,15.769328910436336,17.045164582801736,Black
2012,NM,0,4.9,4,6,990,4.94949494949495,4.040404040404041,6.0606060606060606,Black
2012,TX,0,1432.9,1417,1439,48527,29.527891689162736,29.2002390421827,29.653594905928657,Black
2012,UT,0,8.6,8,10,1054,8.159392789373815,7.590132827324478,9.487666034155597,Black
2013,AK,0,18.8,17,21,714,26.330532212885153,23.809523809523807,29.41176470588235,Black
2013,AL,0,121.5,116,126,18152,6.693477302776554,6.390480387836051,6.941383869546056,Black
2013,HI,0,5.5,5,7,892,6.165919282511211,5.605381165919282,7.8475336322869955,Black
2013,IN,0,643.1,639,647,11897,54.0556442800706,53.71101958476927,54.38345801462553,Black
2013,ME,0,44.9,39,54,591,75.97292724196278,65.98984771573605,91.37055837563452,Black
2013,MN,0,260,254,265,7976,32.597793380140416,31.845536609829487,33.224674022066196,Black
2013,MS,0,262.1,260,264,16405,15.97683633038708,15.84882657726303,16.09265467845169,Black
2013,NJ,0,343.7,332,349,19758,17.39548537301346,16.80332017410669,17.663731146877215,Black
2013,NM,0,11.6,11,13,1015,11.428571428571429,10.83743842364532,12.807881773399014,Black
2013,TX,0,1610,1593,1622,49681,32.40675509752219,32.06457196916326,32.64829612930496,Black
2013,UT,0,10.9,10,12,1064,10.24436090225564,9.398496240601503,11.278195488721805,Black
2014,AK,0,11,9,13,740,14.864864864864865,12.162162162162163,17.56756756756757,Black
2014,AL,0,124.6,122,127,18206,6.8438976161704925,6.701087553553774,6.975722289355158,Black
2014,HI,0,2.1,2,3,906,2.317880794701987,2.207505518763797,3.3112582781456954,Black
2014,IN,0,703.8,699,708,11903,59.127950936738635,58.72469125430563,59.480803158867516,Black
2014,ME,0,45.5,39,52,558,81.54121863799284,69.89247311827957,93.1899641577061,Black
2014,MN,0,233.3,226,239,8451,27.60620044965093,26.742397349426103,28.28067684297716,Black
2014,MS,0,323.8,322,326,16948,19.10549917394383,18.999291951852726,19.235308000944062,Black
2014,NJ,0,372,365,381,20239,18.3803547606107,18.03448786995405,18.825040762883543,Black
2014,NM,0,5.5,5,7,1032,5.329457364341085,4.844961240310077,6.782945736434108,Black
2014,TX,0,1765.2,1745,1781,52103,33.87904727175019,33.49135366485615,34.182292766251464,Black
2014,UT,0,17.5,16,19,1077,16.248839368616526,14.856081708449397,17.641597028783657,Black
2015,AK,0,17.9,14,22,745,24.02684563758389,18.79194630872483,29.530201342281877,Black
2015,AL,0,124.7,124,127,18611,6.700338509483639,6.662726344634893,6.823921336843802,Black
2015,HI,0,4.1,4,5,849,4.829210836277974,4.7114252061248525,5.889281507656066,Black
2015,IN,0,805.7,802,812,12025,67.00207900207901,66.6943866943867,67.52598752598753,Black
2015,ME,0,46.4,40,55,576,80.55555555555554,69.44444444444444,95.4861111111111,Black
2015,MN,0,289.9,288,293,8622,33.62328926003248,33.40292275574112,33.98283460913941,Black
2015,MS,0,306.8,305,308,16625,18.454135338345864,18.345864661654133,18.526315789473685,Black
2015,NJ,0,351.8,348,356,20308,17.323222375418553,17.136103998424268,17.5300374236754,Black
2015,NM,0,9.8,8,11,1039,9.432146294513958,7.699711260827719,10.587102983638113,Black
2015,TX,0,2050,2040,2061,54314,37.74349154914018,37.55937695621755,37.94601760135508,Black
2015,UT,0,28.5,27,31,1063,26.810912511759174,25.39981185324553,29.16274694261524,Black
2016,AK,0,31.7,29,40,741,42.7800269905533,39.13630229419703,53.981106612685565,Black
2016,AL,0,206.7,204,210,18438,11.210543442889684,11.064106736088513,11.389521640091116,Black
2016,HI,0,6.7,6,7,864,7.75462962962963,6.944444444444444,8.101851851851851,Black
2016,IN,0,895.1,889,905,11986,74.67879192391123,74.16986484231604,75.5047555481395,Black
2016,ME,0,48.2,43,52,581,82.96041308089501,74.01032702237521,89.50086058519793,Black
2016,MN,0,383.4,376,390,8826,43.4398368456832,42.60140493995015,44.18762746430999,Black
2016,MS,0,237.1,234,240,16475,14.391502276176023,14.203338391502276,14.567526555386952,Black
2016,NJ,0,319.4,311,325,18907,16.893214153488124,16.448934257153436,17.189400751044587,Black
2016,NM,0,3.6,2,5,972,3.7037037037037037,2.05761316872428,5.1440329218107,Black
2016,TX,0,2033.6,2021,2051,54632,37.223605213061944,36.99297115243813,37.542099868209114,Black
2016,UT,0,34.9,33,37,1098,31.78506375227687,30.054644808743166,33.697632058287795,Black
2017,AK,0,20.3,17,24,707,28.712871287128714,24.045261669024047,33.946251768033946,Black
2017,AL,0,242.8,241,246,18268,13.291000656886359,13.192467703087365,13.466170352529012,Black
2017,HI,0,4.2,3,6,869,4.833141542002301,3.452243958573072,6.904487917146144,Black
2017,IN,0,1117.6,1108,1128,11788,94.80827960637936,93.99389209365457,95.69053274516457,Black
2017,ME,0,35.5,24,42,619,57.35056542810985,38.77221324717286,67.8513731825525,Black
2017,MN,0,153.8,149,158,8954,17.176680813044452,16.64060754969846,17.645744918472193,Black
2017,MS,0,286,282,290,16205,17.648873804381363,17.40203640851589,17.895711200246836,Black
2017,NJ,0,389.7,386,396,17540,22.217787913340935,22.00684150513113,22.5769669327252,Black
2017,NM,0,9.1,7,11,877,10.376282782212085,7.98175598631699,12.542759407069555,Black
2017,TX,0,2382.4,2365,2401,54401,43.79331262292973,43.47346556129482,44.135218102608405,Black
2017,UT,0,25.7,24,28,1071,23.996265172735757,22.408963585434172,26.143790849673202,Black
2018,AK,0,20,17,24,687,29.112081513828237,24.745269286754002,34.93449781659388,Black
2018,AL,0,284.3,282,288,18746,15.165902059105942,15.0432092179665,15.363277499199828,Black
2018,HI,0,6.3,6,8,799,7.884856070087609,7.509386733416771,10.012515644555695,Black
2018,IN,0,1324.6,1320,1332,11634,113.85593948770843,113.46054667354306,114.49200618875709,Black
2018,ME,0,38.6,34,45,538,71.74721189591078,63.197026022304826,83.64312267657994,Black
2018,MN,0,139,133,145,8086,17.190205293099183,16.44818204303735,17.932228543161017,Black
2018,MS,0,272.6,270,276,16332,16.69115846191526,16.53196179279941,16.899338721528288,Black
2018,NJ,0,425.5,423,428,17782,23.92869193566528,23.788100326172533,24.069283545158022,Black
2018,NM,0,7,3,11,861,8.130081300813009,3.484320557491289,12.775842044134729,Black
2018,TX,0,2497.4,2477,2512,53575,46.615025664955674,46.23425104993,46.88754083061129,Black
2018,UT,0,27.4,25,30,1106,24.77396021699819,22.60397830018083,27.124773960217,Black
2019,AK,0,17.4,16,20,697,24.96413199426112,22.95552367288379,28.694404591104735,Black
2019,AL,0,235.6,234,238,18702,12.597583146187572,12.512030798845043,12.725911667201368,Black
2019,HI,0,8.9,8,10,808,11.014851485148515,9.900990099009901,12.376237623762377,Black
2019,IN,0,1311.6,1307,1316,11317,115.89643898559689,115.48997084032871,116.28523460280992,Black
2019,ME,0,42.5,37,47,439,96.81093394077449,84.28246013667426,107.0615034168565,Black
2019,MN,0,128.2,123,133,7093,18.074157620188917,17.341040462427745,18.75088115043,Black
2019,MS,0,282.1,279,285,16151,17.466410748560463,17.27447216890595,17.645966194043716,Black
2019,NJ,0,503.7,496,513,18640,27.0225321888412,26.609442060085836,27.521459227467812,Black
2019,NM,0,8.9,6,12,956,9.309623430962343,6.2761506276150625,12.552301255230125,Black
2019,TX,0,2544.5,2532,2550,54155,46.98550457021512,46.754685624596064,47.08706490628751,Black
2019,UT,0,26.4,24,32,1208,21.854304635761586,19.867549668874172,26.490066225165563,Black
2010,AK,0,7.8,5,10,652,11.96319018404908,7.668711656441718,15.337423312883436,Latinx
2010,AL,0,14.3,13,16,4637,3.0838904464093164,2.803536769463015,3.4505067931852493,Latinx
2010,HI,0,3.5,2,5,763,4.587155963302752,2.6212319790301444,6.55307994757536,Latinx
2010,IN,0,125.3,122,129,8655,14.477180820335066,14.095898324667822,14.90467937608319,Latinx
2010,ME,0,10.1,6,14,337,29.97032640949555,17.804154302670625,41.54302670623145,Latinx
2010,MN,0,38.6,37,41,5651,6.830649442576536,6.547513714386834,7.255353034861086,Latinx
2010,MS,0,8.4,8,10,1639,5.1250762660158635,4.881025015253203,6.101281269066504,Latinx
2010,NJ,0,200.4,188,210,23991,8.353132424659249,7.836271935309074,8.753282480930348,Latinx
2010,NM,0,56.2,55,58,14855,3.783237967014473,3.702457085156513,3.9044092898014133,Latinx
2010,TX,0,2303.5,2292,2316,182955,12.590527725396955,12.52767073870624,12.6588505370173,Latinx
2010,UT,0,93.9,93,96,8443,11.121639227762644,11.015042046665878,11.370365983655098,Latinx
2011,AK,0,6.5,5,8,661,9.833585476550681,7.564296520423601,12.102874432677762,Latinx
2011,AL,0,14.9,14,16,5208,2.860983102918587,2.688172043010753,3.0721966205837172,Latinx
2011,HI,0,1.2,0,2,900,1.3333333333333333,0,2.2222222222222223,Latinx
2011,IN,0,133.4,130,138,7955,16.769327467001887,16.341923318667504,17.347580138277813,Latinx
2011,ME,0,12.1,9,19,318,38.0503144654088,28.30188679245283,59.74842767295598,Latinx
2011,MN,0,42.8,41,45,4800,8.916666666666666,8.541666666666666,9.375,Latinx
2011,MS,0,7.2,7,9,1665,4.324324324324325,4.2042042042042045,5.405405405405405,Latinx
2011,NJ,0,165.2,155,171,26049,6.341894122615072,5.950324388652155,6.564551422319474,Latinx
2011,NM,0,69.2,67,71,14382,4.811570018078154,4.658601029064108,4.936726463635099,Latinx
2011,TX,0,2415.9,2407,2427,184901,13.065910946939173,13.017777080708054,13.125943072238657,Latinx
2011,UT,0,45,44,46,7960,5.653266331658291,5.527638190954774,5.778894472361809,Latinx
2012,AK,0,5,2,7,684,7.309941520467836,2.923976608187134,10.23391812865497,Latinx
2012,AL,0,21.1,20,23,4618,4.569077522737116,4.3308791684712,4.98051104374188,Latinx
2012,HI,0,2.2,1,4,876,2.5114155251141557,1.141552511415525,4.5662100456621,Latinx
2012,IN,0,124.1,121,128,7689,16.139940174274937,15.736766809728183,16.647158278059567,Latinx
2012,ME,0,14.5,11,19,314,46.17834394904458,35.031847133757964,60.50955414012739,Latinx
2012,MN,0,29.7,29,31,4809,6.175920149719277,6.030359742150136,6.446246620919109,Latinx
2012,MS,0,10,10,10,1523,6.565988181221274,6.565988181221274,6.565988181221274,Latinx
2012,NJ,0,204.2,196,213,25728,7.936878109452737,7.6181592039801,8.278917910447761,Latinx
2012,NM,0,67.6,65,71,13809,4.895358099789991,4.707075095951915,5.141574335578246,Latinx
2012,TX,0,2229,2220,2247,180431,12.353752958194546,12.303872394433329,12.453514085716977,Latinx
2012,UT,0,45.4,44,47,7512,6.043663471778487,5.857294994675187,6.256656017039404,Latinx
2013,AK,0,9.4,8,11,683,13.762811127379209,11.71303074670571,16.105417276720353,Latinx
2013,AL,0,20.3,18,23,4380,4.634703196347032,4.10958904109589,5.251141552511416,Latinx
2013,HI,0,0.3,0,1,878,0.3416856492027334,0,1.1389521640091116,Latinx
2013,IN,0,131.3,128,133,7674,17.109721136304408,16.679697680479542,17.331248371123277,Latinx
2013,ME,0,19.6,15,26,312,62.82051282051282,48.07692307692308,83.33333333333333,Latinx
2013,MN,0,46.6,44,50,4875,9.558974358974359,9.025641025641026,10.256410256410257,Latinx
2013,MS,0,11.5,11,13,1411,8.150248051027638,7.7958894401133945,9.213323883770375,Latinx
2013,NJ,0,196.7,190,206,25097,7.8375901502171565,7.570625971231621,8.20815236880902,Latinx
